ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.50,17.59,35.0544,-0.94,-0.07,-0.02,2.40,-6.29,-4.61,38.52,86.94,-68.81,1
23.50,17.59,35.0544,-0.94,-0.07,-0.02,2.40,-6.29,-4.61,38.52,86.94,-68.81,2
23.50,17.91,35.0544,-0.94,-0.07,-0.02,2.40,-6.29,-4.61,38.52,86.94,-68.81,3
23.50,17.91,35.0544,-0.94,-0.07,-0.02,2.40,-6.29,-4.61,38.52,86.94,-68.81,4
23.50,17.91,35.0544,-0.94,-0.07,-0.02,2.40,-6.29,-4.61,38.52,86.94,-68.81,5
23.50,17.91,35.0544,-0.94,-0.07,-0.02,2.40,-6.29,-4.61,38.52,86.94,-68.81,6
23.50,17.91,35.0544,-0.91,0.01,-0.03,0.22,-4.09,-3.01,39.12,83.80,-68.36,7
23.50,17.91,35.0544,-0.91,0.01,-0.03,0.22,-4.09,-3.01,39.12,83.80,-68.36,8
23.50,17.91,35.0544,-0.91,0.01,-0.03,0.22,-4.09,-3.01,39.12,83.80,-68.36,9
23.50,17.91,35.0544,-0.91,0.01,-0.03,0.22,-4.09,-3.01,39.12,83.80,-68.36,10
23.50,17.91,35.0544,-0.91,0.01,-0.03,0.22,-4.09,-3.01,39.12,83.80,-68.36,11
23.50,17.91,35.0544,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,12
23.72,13.22,35.0544,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,13
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,14
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,15
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,16
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,17
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,18
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,19
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,20
23.72,13.22,35.07729,-0.93,-0.09,-0.13,1.18,-7.98,-8.32,41.82,85.89,-66.41,21
23.72,13.22,35.07729,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,22
23.50,18.50,35.07729,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,23
23.50,18.50,35.07729,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,24
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,25
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,26
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,27
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,28
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,29
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,30
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,31
23.50,18.50,35.0544,-0.83,0.17,0.01,-62.00,-8.83,2.97,32.38,66.41,-78.25,32
23.50,18.06,35.0544,-1.20,-0.04,0.11,-53.87,-14.09,-3.92,-1.65,63.26,-153.95,33
23.50,18.06,35.0544,-1.20,-0.04,0.11,-53.87,-14.09,-3.92,-1.65,63.26,-153.95,34
23.50,18.06,35.0544,-1.20,-0.04,0.11,-53.87,-14.09,-3.92,-1.65,63.26,-153.95,35
23.50,18.06,35.0544,-1.20,-0.04,0.11,-53.87,-14.09,-3.92,-1.65,63.26,-153.95,36
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,37
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,38
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,39
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,40
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,41
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,42
23.50,17.75,35.0544,-0.82,0.05,0.01,-58.07,-15.63,-7.03,36.43,84.10,-124.42,43
23.50,17.91,35.0544,-0.64,-0.07,-0.14,-0.06,-8.53,-4.26,21.59,102.38,-63.86,44
