ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.53,17.44,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,1
23.53,17.44,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,2
23.53,17.44,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,3
23.53,17.44,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,4
23.53,17.44,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,5
23.53,17.59,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,6
23.53,17.59,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,7
23.53,17.59,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,8
23.53,17.59,35.07729,-0.89,-0.02,-0.05,-1.94,-6.90,-2.64,37.33,86.79,-70.45,9
23.53,17.59,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,10
23.53,17.59,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,11
23.53,17.59,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,12
23.53,17.59,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,13
23.53,17.59,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,14
23.53,17.59,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,15
23.75,15.06,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,16
23.75,15.06,35.07729,-0.97,-0.02,-0.02,0.09,-5.65,-3.57,37.18,85.89,-69.85,17
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,18
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,19
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,20
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,21
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,22
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,23
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,24
23.75,15.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,25
23.53,18.06,35.07729,-1.16,0.06,-0.10,-12.06,-4.37,17.03,39.27,83.65,-67.16,26
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,27
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,28
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,29
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,30
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,31
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,32
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,33
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,34
23.53,18.06,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,35
23.53,18.16,35.07729,-0.47,-0.03,-0.04,-58.50,-5.70,-16.42,34.93,67.91,-76.45,36
23.53,18.16,35.07729,-0.67,0.06,0.06,-56.90,-12.05,-3.11,-20.69,94.29,-171.94,37
23.53,18.16,35.07729,-0.67,0.06,0.06,-56.90,-12.05,-3.11,-20.69,94.29,-171.94,38
23.53,18.16,35.07729,-0.67,0.06,0.06,-56.90,-12.05,-3.11,-20.69,94.29,-171.94,39
23.53,18.16,35.07729,-0.67,0.06,0.06,-56.90,-12.05,-3.11,-20.69,94.29,-171.94,40
23.50,17.94,35.07729,-0.67,0.06,0.06,-56.90,-12.05,-3.11,-20.69,94.29,-171.94,41
23.50,17.94,35.07729,-0.67,0.06,0.06,-56.90,-12.05,-3.11,-20.69,94.29,-171.94,42
23.50,17.94,35.07729,-0.60,0.07,-0.12,-45.21,-5.31,2.16,21.44,77.65,-109.73,43
23.50,17.94,35.07729,-0.60,0.07,-0.12,-45.21,-5.31,2.16,21.44,77.65,-109.73,44
23.50,17.94,35.07729,-0.60,0.07,-0.12,-45.21,-5.31,2.16,21.44,77.65,-109.73,45
23.50,17.94,35.07729,-0.60,0.07,-0.12,-45.21,-5.31,2.16,21.44,77.65,-109.73,46
23.50,17.94,35.07729,-0.60,0.07,-0.12,-45.21,-5.31,2.16,21.44,77.65,-109.73,47
23.50,17.88,35.07729,-0.60,0.07,-0.12,-45.21,-5.31,2.16,21.44,77.65,-109.73,48
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,49
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,50
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,51
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,52
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,53
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,54
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,55
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,56
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,57
23.50,17.88,35.07729,-1.18,-0.09,0.01,-12.89,-20.12,1.03,16.19,101.93,-62.66,58
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,59
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,60
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,61
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,62
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,63
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,64
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,65
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,66
23.50,17.88,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,67
23.50,17.84,35.07729,-0.89,0.09,0.04,-68.81,-17.87,-1.04,25.93,97.74,-22.79,68
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,69
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,70
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,71
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,72
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,73
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,74
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,75
23.50,17.84,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,76
23.50,17.75,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,77
23.50,17.75,35.07729,-0.91,-0.02,0.07,-70.31,11.53,14.10,2.55,123.37,-125.77,78
23.50,17.75,35.07729,-0.82,-0.02,0.05,-17.75,7.07,15.38,53.22,85.44,-59.21,79
23.50,17.75,35.07729,-0.82,-0.02,0.05,-17.75,7.07,15.38,53.22,85.44,-59.21,80
23.50,17.75,35.07729,-0.82,-0.02,0.05,-17.75,7.07,15.38,53.22,85.44,-59.21,81
23.50,17.75,35.07729,-0.82,-0.02,0.05,-17.75,7.07,15.38,53.22,85.44,-59.21,82
23.50,17.75,35.07729,-0.82,-0.02,0.05,-17.75,7.07,15.38,53.22,85.44,-59.21,83
